2024-10-06 18:23:10,354 - INFO - Début de la mise à jour des 2618 lignes.
2024-10-06 18:33:54,036 - INFO - Ligne 2017/2618 : DateTime généré 2024-09-16 23:00:00
2024-10-06 18:33:54,055 - INFO - Succès : Mise à jour effectuée pour Latitude 47.273055999801, Longitude -2.22305599977604
2024-10-06 18:33:54,056 - INFO - Ligne 2018/2618 : DateTime généré 2024-09-16 23:00:00
2024-10-06 18:33:54,073 - INFO - Succès : Mise à jour effectuée pour Latitude 47.252776999898, Longitude -1.57333299992586
2024-10-06 18:33:54,074 - INFO - Ligne 2019/2618 : DateTime généré 2024-09-16 23:00:00
2024-10-06 18:33:54,096 - INFO - Succès : Mise à jour effectuée pour Latitude 49.1749299998364, Longitude 3.26081899955954
2024-10-06 18:33:54,096 - INFO - Ligne 2020/2618 : DateTime généré 2024-09-16 23:00:00
2024-10-06 18:33:54,109 - INFO - Succès : Mise à jour effectuée pour Latitude 45.0577999998536, Longitude 5.67670000012418
2024-10-06 18:33:54,109 - INFO - Ligne 2021/2618 : DateTime généré 2024-09-16 23:00:00
2024-10-06 18:33:54,138 - INFO - Succès : Mise à jour effectuée pour Latitude 47.2224999999634, Longitude -1.53750000004799
2024-10-06 18:33:54,138 - INFO - Ligne 2022/2618 : DateTime généré 2024-09-16 23:00:00
2024-10-06 18:33:54,157 - INFO - Succès : Mise à jour effectuée pour Latitude 50.6943499999625, Longitude 1.57657000000044
2024-10-06 18:33:54,158 - INFO - Ligne 2023/2618 : DateTime généré 2024-03-11 10:00:00
2024-10-06 18:33:54,185 - INFO - Succès : Mise à jour effectuée pour Latitude 48.8527799997953, Longitude 2.36055599991909
2024-10-06 18:33:54,185 - INFO - Ligne 2024/2618 : DateTime généré 2024-03-11 09:00:00
2024-10-06 18:33:54,209 - INFO - Succès : Mise à jour effectuée pour Latitude 47.4473900001666, Longitude -0.550066999621058
2024-10-06 18:33:54,209 - INFO - Ligne 2025/2618 : DateTime généré 2024-09-13 08:00:00
2024-10-06 18:33:54,286 - INFO - Succès : Mise à jour effectuée pour Latitude 50.9959400001875, Longitude 2.36627000018506
2024-10-06 18:33:54,287 - INFO - Ligne 2026/2618 : DateTime généré 2024-09-16 14:00:00
2024-10-06 18:33:54,301 - INFO - Succès : Mise à jour effectuée pour Latitude 49.4933319998027, Longitude 0.571853000282018
2024-10-06 18:33:54,302 - INFO - Ligne 2027/2618 : DateTime généré 2024-03-11 10:00:00
2024-10-06 18:33:54,316 - INFO - Succès : Mise à jour effectuée pour Latitude -20.9286860002722, Longitude 55.332580000197
2024-10-06 18:33:54,317 - INFO - Ligne 2028/2618 : DateTime généré 2024-03-11 08:00:00
2024-10-06 18:33:54,334 - INFO - Succès : Mise à jour effectuée pour Latitude 46.3338800001563, Longitude -0.47187800021067
2024-10-06 18:33:54,335 - INFO - Ligne 2029/2618 : DateTime généré 2024-09-16 14:00:00
2024-10-06 18:33:54,355 - INFO - Succès : Mise à jour effectuée pour Latitude 45.896739999897, Longitude 3.12225399993477
2024-10-06 18:33:54,356 - INFO - Ligne 2030/2618 : DateTime généré 2024-09-16 14:00:00
2024-10-06 18:33:54,379 - INFO - Succès : Mise à jour effectuée pour Latitude 43.3589819998202, Longitude 5.02338799984692
2024-10-06 18:33:54,381 - INFO - Ligne 2031/2618 : DateTime généré 2024-03-11 09:00:00
2024-10-06 18:33:54,415 - INFO - Succès : Mise à jour effectuée pour Latitude 47.3227039997187, Longitude -2.03924400015057
2024-10-06 18:33:54,416 - INFO - Ligne 2032/2618 : DateTime généré 2018-08-22 20:00:00
2024-10-06 18:33:54,447 - INFO - Succès : Mise à jour effectuée pour Latitude -20.9105850003572, Longitude 55.6189770001546
2024-10-06 18:33:54,448 - INFO - Ligne 2033/2618 : DateTime généré 2024-09-09 08:00:00
2024-10-06 18:33:54,472 - INFO - Succès : Mise à jour effectuée pour Latitude -21.032138999678, Longitude 55.2325630002928
2024-10-06 18:33:54,473 - INFO - Ligne 2034/2618 : DateTime généré 2019-08-09 13:00:00
2024-10-06 18:33:54,487 - INFO - Succès : Mise à jour effectuée pour Latitude 48.1727800002807, Longitude 6.45281099995298
2024-10-06 18:33:54,487 - INFO - Ligne 2035/2618 : DateTime généré 2019-08-09 13:00:00
2024-10-06 18:33:54,500 - INFO - Succès : Mise à jour effectuée pour Latitude 48.1727800002807, Longitude 6.45281099995298
2024-10-06 18:33:54,501 - INFO - Ligne 2036/2618 : DateTime généré 2024-03-04 08:00:00
2024-10-06 18:33:54,515 - INFO - Succès : Mise à jour effectuée pour Latitude 49.40052, Longitude 1.098825
2024-10-06 18:33:54,515 - INFO - Ligne 2037/2618 : DateTime généré 2024-03-04 08:00:00
2024-10-06 18:33:54,532 - INFO - Succès : Mise à jour effectuée pour Latitude 49.40052, Longitude 1.098825
2024-10-06 18:33:54,533 - INFO - Ligne 2038/2618 : DateTime généré 2024-03-04 08:00:00
2024-10-06 18:33:54,560 - INFO - Succès : Mise à jour effectuée pour Latitude 43.928055, Longitude 2.146111
2024-10-06 18:33:54,561 - INFO - Ligne 2039/2618 : DateTime généré 2024-03-04 08:00:00
2024-10-06 18:33:54,578 - INFO - Succès : Mise à jour effectuée pour Latitude 43.58722, Longitude 1.443889
2024-10-06 18:33:54,579 - INFO - Ligne 2040/2618 : DateTime généré 2024-03-04 08:00:00
2024-10-06 18:33:54,598 - INFO - Succès : Mise à jour effectuée pour Latitude 44.865555, Longitude -0.939444
2024-10-06 18:33:54,599 - INFO - Ligne 2041/2618 : DateTime généré 2024-02-01 00:00:00
2024-10-06 18:33:54,621 - INFO - Succès : Mise à jour effectuée pour Latitude 41.958027, Longitude 8.820278
2024-10-06 18:33:54,621 - INFO - Ligne 2042/2618 : DateTime généré 2024-02-01 00:00:00
2024-10-06 18:33:54,643 - INFO - Succès : Mise à jour effectuée pour Latitude 41.958027, Longitude 8.820278
2024-10-06 18:33:54,644 - INFO - Ligne 2043/2618 : DateTime généré 2024-01-29 18:00:00
2024-10-06 18:33:54,668 - INFO - Succès : Mise à jour effectuée pour Latitude 43.6389642135529, Longitude 5.09999637937892
2024-10-06 18:33:54,669 - INFO - Ligne 2044/2618 : DateTime généré 2024-01-29 17:00:00
2024-10-06 18:33:54,686 - INFO - Succès : Mise à jour effectuée pour Latitude 45.1806746477571, Longitude 5.72005850424242
2024-10-06 18:33:54,686 - INFO - Ligne 2045/2618 : DateTime généré 2024-01-29 18:00:00
2024-10-06 18:33:54,703 - INFO - Succès : Mise à jour effectuée pour Latitude 43.8353015894571, Longitude 5.78583314934565
2024-10-06 18:33:54,704 - INFO - Ligne 2046/2618 : DateTime généré 2024-01-29 18:00:00
2024-10-06 18:33:54,716 - INFO - Succès : Mise à jour effectuée pour Latitude 48.3863972226844, Longitude -4.48681534959177
2024-10-06 18:33:54,717 - INFO - Ligne 2047/2618 : DateTime généré 2024-01-29 18:00:00
2024-10-06 18:33:54,733 - INFO - Succès : Mise à jour effectuée pour Latitude 43.5302972250095, Longitude 5.44138313680286
2024-10-06 18:33:54,734 - INFO - Ligne 2048/2618 : DateTime généré 2024-01-29 18:00:00
2024-10-06 18:33:54,747 - INFO - Succès : Mise à jour effectuée pour Latitude 47.742485358103, Longitude -3.3948053239104
2024-10-06 18:33:54,748 - INFO - Ligne 2049/2618 : DateTime généré 2024-01-12 11:00:00
2024-10-06 18:33:54,762 - INFO - Succès : Mise à jour effectuée pour Latitude 50.6408018273658, Longitude 3.07477152078998
2024-10-06 18:33:54,763 - INFO - Ligne 2050/2618 : DateTime généré 2024-01-01 01:00:00
2024-10-06 18:33:54,776 - INFO - Succès : Mise à jour effectuée pour Latitude 49.5289242164163, Longitude 0.35873322556029
2024-10-06 18:33:54,776 - INFO - Ligne 2051/2618 : DateTime généré 2023-01-17 11:00:00
2024-10-06 18:33:54,790 - INFO - Succès : Mise à jour effectuée pour Latitude 49.3686110119252, Longitude 6.16083486470134
2024-10-06 18:33:54,790 - INFO - Ligne 2052/2618 : DateTime généré 2023-01-10 10:00:00
2024-10-06 18:33:54,803 - INFO - Succès : Mise à jour effectuée pour Latitude 45.7078189856086, Longitude 4.86440421296573
2024-10-06 18:33:54,804 - INFO - Ligne 2053/2618 : DateTime généré 2021-07-14 18:00:00
2024-10-06 18:33:54,835 - INFO - Succès : Mise à jour effectuée pour Latitude 47.3315476635576, Longitude -2.1516268022174
2024-10-06 18:33:54,836 - INFO - Ligne 2054/2618 : DateTime généré 2020-12-23 07:00:00
2024-10-06 18:33:54,859 - INFO - Succès : Mise à jour effectuée pour Latitude 45.1583816929606, Longitude 5.70376306498849
2024-10-06 18:33:54,859 - INFO - Ligne 2055/2618 : DateTime généré 2020-01-22 07:00:00
2024-10-06 18:33:54,884 - INFO - Succès : Mise à jour effectuée pour Latitude 46.3295859994638, Longitude -0.458889
2024-10-06 18:33:54,885 - INFO - Ligne 2056/2618 : DateTime généré 2019-11-27 07:00:00
2024-10-06 18:33:54,906 - INFO - Succès : Mise à jour effectuée pour Latitude 48.4090559994671, Longitude -4.475106
2024-10-06 18:33:54,908 - INFO - Ligne 2057/2618 : DateTime généré 2019-05-02 13:00:00
2024-10-06 18:33:54,922 - INFO - Succès : Mise à jour effectuée pour Latitude 48.5492988706458, Longitude 5.46068793225859
2024-10-06 18:33:54,923 - INFO - Ligne 2058/2618 : DateTime généré 2018-04-25 16:00:00
2024-10-06 18:33:54,938 - INFO - Succès : Mise à jour effectuée pour Latitude 48.5166689994673, Longitude -2.75
2024-10-06 18:33:54,939 - INFO - Ligne 2059/2618 : DateTime généré 2018-04-25 02:00:00
2024-10-06 18:33:54,952 - INFO - Succès : Mise à jour effectuée pour Latitude 50.4494559994731, Longitude 2.9
2024-10-06 18:33:54,953 - INFO - Ligne 2060/2618 : DateTime généré 2018-04-25 02:00:00
2024-10-06 18:33:54,973 - INFO - Succès : Mise à jour effectuée pour Latitude 46.7983329994643, Longitude 1.693819
2024-10-06 18:33:54,974 - INFO - Ligne 2061/2618 : DateTime généré 2018-04-25 02:00:00
2024-10-06 18:33:54,992 - INFO - Succès : Mise à jour effectuée pour Latitude 50.7483329994742, Longitude 2.254722
2024-10-06 18:33:54,993 - INFO - Ligne 2062/2618 : DateTime généré 2018-04-25 02:00:00
2024-10-06 18:33:55,013 - INFO - Succès : Mise à jour effectuée pour Latitude 47.9180779994661, Longitude 1.966347
2024-10-06 18:33:55,015 - INFO - Ligne 2063/2618 : DateTime généré 2018-04-22 19:00:00
2024-10-06 18:33:55,037 - INFO - Succès : Mise à jour effectuée pour Latitude 50.9508329994749, Longitude 1.8425
2024-10-06 18:33:55,037 - INFO - Ligne 2064/2618 : DateTime généré 2017-07-18 22:00:00
2024-10-06 18:33:55,065 - INFO - Succès : Mise à jour effectuée pour Latitude 50.4202708576586, Longitude 3.55181286926881
2024-10-06 18:33:55,066 - INFO - Ligne 2065/2618 : DateTime généré 2016-12-05 18:00:00
2024-10-06 18:33:55,090 - INFO - Succès : Mise à jour effectuée pour Latitude 49.4414447487293, Longitude 1.08265856357369
2024-10-06 18:33:55,091 - INFO - Ligne 2066/2618 : DateTime généré 2016-12-05 02:00:00
2024-10-06 18:33:55,109 - INFO - Succès : Mise à jour effectuée pour Latitude 45.7553488124544, Longitude 4.82033286512683
2024-10-06 18:33:55,110 - INFO - Ligne 2067/2618 : DateTime généré 2016-12-05 01:00:00
2024-10-06 18:33:55,144 - INFO - Succès : Mise à jour effectuée pour Latitude 48.7994469635619, Longitude 2.33055324050832
2024-10-06 18:33:55,145 - INFO - Ligne 2068/2618 : DateTime généré 2020-01-20 08:00:00
2024-10-06 18:33:55,180 - INFO - Succès : Mise à jour effectuée pour Latitude 43.925400000101, Longitude 4.26580999981266
2024-10-06 18:33:55,181 - INFO - Ligne 2069/2618 : DateTime généré 2024-09-16 08:00:00
2024-10-06 18:33:55,199 - INFO - Succès : Mise à jour effectuée pour Latitude 47.3513680002532, Longitude 5.07070600015813
2024-10-06 18:33:55,200 - INFO - Ligne 2070/2618 : DateTime généré 2024-09-16 08:00:00
2024-10-06 18:33:55,212 - INFO - Succès : Mise à jour effectuée pour Latitude 47.6200200000515, Longitude 6.15764199975499
2024-10-06 18:33:55,213 - INFO - Ligne 2071/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:55,237 - INFO - Succès : Mise à jour effectuée pour Latitude 47.2474000000455, Longitude 6.01541900010615
2024-10-06 18:33:55,237 - INFO - Ligne 2072/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:55,260 - INFO - Succès : Mise à jour effectuée pour Latitude 48.1726529999482, Longitude 6.45281650033746
2024-10-06 18:33:55,260 - INFO - Ligne 2073/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:55,282 - INFO - Succès : Mise à jour effectuée pour Latitude 48.261963000266, Longitude -2.9436309999704
2024-10-06 18:33:55,284 - INFO - Ligne 2074/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:55,306 - INFO - Succès : Mise à jour effectuée pour Latitude 45.7352900001264, Longitude 4.8297939998526
2024-10-06 18:33:55,307 - INFO - Ligne 2075/2618 : DateTime généré 2024-03-11 08:00:00
2024-10-06 18:33:55,321 - INFO - Succès : Mise à jour effectuée pour Latitude 4.84815999961769, Longitude -52.3238000002777
2024-10-06 18:33:55,322 - INFO - Ligne 2076/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:55,334 - INFO - Succès : Mise à jour effectuée pour Latitude 46.1736200000662, Longitude 1.87302399978817
2024-10-06 18:33:55,336 - INFO - Ligne 2077/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:55,349 - INFO - Succès : Mise à jour effectuée pour Latitude 47.5103069998648, Longitude 6.79399999955533
2024-10-06 18:33:55,349 - INFO - Ligne 2078/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:55,364 - INFO - Succès : Mise à jour effectuée pour Latitude 47.5942569998293, Longitude 1.30266699988141
2024-10-06 18:33:55,364 - INFO - Ligne 2079/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:55,383 - INFO - Succès : Mise à jour effectuée pour Latitude 48.1152100001935, Longitude -1.67308799988918
2024-10-06 18:33:55,383 - INFO - Ligne 2080/2618 : DateTime généré 2024-03-11 10:00:00
2024-10-06 18:33:55,403 - INFO - Succès : Mise à jour effectuée pour Latitude 48.7066999998811, Longitude 2.45720000020453
2024-10-06 18:33:55,403 - INFO - Ligne 2081/2618 : DateTime généré 2024-03-11 10:00:00
2024-10-06 18:33:55,416 - INFO - Succès : Mise à jour effectuée pour Latitude 48.7066999998811, Longitude 2.45720000020453
2024-10-06 18:33:55,417 - INFO - Ligne 2082/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:55,444 - INFO - Succès : Mise à jour effectuée pour Latitude 46.5869600000919, Longitude 0.358457999723541
2024-10-06 18:33:55,444 - INFO - Ligne 2083/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:55,472 - INFO - Succès : Mise à jour effectuée pour Latitude 45.564719999865, Longitude 5.92833299988358
2024-10-06 18:33:55,473 - INFO - Ligne 2084/2618 : DateTime généré 2024-03-11 10:00:00
2024-10-06 18:33:55,496 - INFO - Succès : Mise à jour effectuée pour Latitude 48.9025040001429, Longitude 2.45250000026497
2024-10-06 18:33:55,498 - INFO - Ligne 2085/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:55,522 - INFO - Succès : Mise à jour effectuée pour Latitude 46.0722240002064, Longitude 5.82083300042506
2024-10-06 18:33:55,523 - INFO - Ligne 2086/2618 : DateTime généré 2024-09-16 08:00:00
2024-10-06 18:33:55,538 - INFO - Succès : Mise à jour effectuée pour Latitude 50.3088599999415, Longitude 2.80736899956143
2024-10-06 18:33:55,539 - INFO - Ligne 2087/2618 : DateTime généré 2024-09-16 08:00:00
2024-10-06 18:33:55,553 - INFO - Succès : Mise à jour effectuée pour Latitude 47.747684000262, Longitude 7.32136400007003
2024-10-06 18:33:55,553 - INFO - Ligne 2088/2618 : DateTime généré 2024-09-16 08:00:00
2024-10-06 18:33:55,565 - INFO - Succès : Mise à jour effectuée pour Latitude 48.0744440002721, Longitude 7.35055540021787
2024-10-06 18:33:55,566 - INFO - Ligne 2089/2618 : DateTime généré 2024-09-09 23:00:00
2024-10-06 18:33:55,582 - INFO - Succès : Mise à jour effectuée pour Latitude 14.61411100042, Longitude -61.0530800003504
2024-10-06 18:33:55,583 - INFO - Ligne 2090/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:55,596 - INFO - Succès : Mise à jour effectuée pour Latitude 45.1898229998141, Longitude 0.72718400006274
2024-10-06 18:33:55,596 - INFO - Ligne 2091/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:55,610 - INFO - Succès : Mise à jour effectuée pour Latitude 43.4378599998952, Longitude 4.94511599969754
2024-10-06 18:33:55,611 - INFO - Ligne 2092/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:55,624 - INFO - Succès : Mise à jour effectuée pour Latitude 48.6881700000945, Longitude 6.19043099990213
2024-10-06 18:33:55,625 - INFO - Ligne 2093/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:55,638 - INFO - Succès : Mise à jour effectuée pour Latitude 42.7028300002127, Longitude 9.44638899986363
2024-10-06 18:33:55,638 - INFO - Ligne 2094/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:55,651 - INFO - Succès : Mise à jour effectuée pour Latitude 48.5280570001283, Longitude 2.65361100014886
2024-10-06 18:33:55,652 - INFO - Ligne 2095/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:55,675 - INFO - Succès : Mise à jour effectuée pour Latitude 47.7574349997438, Longitude 7.34729400010354
2024-10-06 18:33:55,675 - INFO - Ligne 2096/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:55,702 - INFO - Succès : Mise à jour effectuée pour Latitude 48.9193569998863, Longitude 8.15845799983553
2024-10-06 18:33:55,703 - INFO - Ligne 2097/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:55,728 - INFO - Succès : Mise à jour effectuée pour Latitude 45.749694999927, Longitude 4.84438900013892
2024-10-06 18:33:55,729 - INFO - Ligne 2098/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:55,755 - INFO - Succès : Mise à jour effectuée pour Latitude 46.2116659998982, Longitude 5.22638900029136
2024-10-06 18:33:55,756 - INFO - Ligne 2099/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:55,779 - INFO - Succès : Mise à jour effectuée pour Latitude 46.9968259997978, Longitude 3.17109200001237
2024-10-06 18:33:55,781 - INFO - Ligne 2100/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:55,793 - INFO - Succès : Mise à jour effectuée pour Latitude 46.9968259997978, Longitude 3.17109200001237
2024-10-06 18:33:55,794 - INFO - Ligne 2101/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:55,807 - INFO - Succès : Mise à jour effectuée pour Latitude 46.1936899998302, Longitude 6.21485799988769
2024-10-06 18:33:55,807 - INFO - Ligne 2102/2618 : DateTime généré 2024-03-11 09:00:00
2024-10-06 18:33:55,820 - INFO - Succès : Mise à jour effectuée pour Latitude 42.5358300001085, Longitude 9.47597199989833
2024-10-06 18:33:55,820 - INFO - Ligne 2103/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:55,834 - INFO - Succès : Mise à jour effectuée pour Latitude 47.0827800000004, Longitude 2.4053329995665
2024-10-06 18:33:55,835 - INFO - Ligne 2104/2618 : DateTime généré 2022-12-20 14:00:00
